'temperature points' 8 0. 25. 60. 100. 150. 200. 250. 300.
# 'UO2CO3(aq)'                      330.037  0.00  0.00    3  -1.0000       'H+'  1.0000       'HCO3-'  1.0000       'UO2++'
# 'UO2CO3(aq)'                           1.0157    0.6838    0.3341    0.0350   -0.2680   -0.5611   -0.9139   -1.4277
# 'UO2CO3(aq)'                      0.14436079E+03   -0.91459787E+03   -0.14185185E+00    0.49058674E+05   -0.26197906E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#
# 'UO2(CO3)2--'                     390.045  3.00 -2.00    3  -2.0000       'H+'  1.0000       'UO2++'  2.0000       'HCO3-'
# 'UO2(CO3)2--'                          4.5464    3.7577    2.9043    2.1984    1.5899    1.1792    0.8892    0.6628
# 'UO2(CO3)2--'                     0.42789068E+02   -0.28023383E+03   -0.33512604E-01    0.17636101E+05   -0.79675443E+06
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14
#
# 'UO2(CO3)3----'                   450.054  5.60 -4.00    3  -3.0000       'H+'  1.0000       'UO2++'  3.0000       'HCO3-'
# 'UO2(CO3)3----'                        9.5502    9.4411    9.3950    9.4726    9.7142   10.0785   10.5525   11.1678
# 'UO2(CO3)3----'                  -0.59131059E+02    0.37446200E+03    0.71903218E-01   -0.18572046E+05    0.11317412E+07
#  Data source:     EQ3/6 database data0.ymp.R5 YM Project SN0612T0502404.14

'UO2CO3(aq)'	3	-1.00000	'H+'	1.00000	'HCO3-'	1.00000	'UO2++'	0.7207	0.3888	0.0391	-0.2600	-0.5630	-0.8561	-1.2089	-1.7227	3.50	0.00	330.037	  		

'UO2(CO3)2--'	3	-2.00000	'H+'	2.00000	'HCO3-'	1.00000	'UO2++'	4.8363	4.0476	3.1942	2.4883	1.8798	1.4691	1.1791	0.9527	4.55	-2.00	390.045	  		

'UO2(CO3)3----'	3	-3.00000	'H+'	3.00000	'HCO3-'	1.00000	'UO2++'	9.2555	9.1464	9.1003	9.1779	9.4195	9.7838	10.2578	10.8731	5.30	-4.00	450.054	  		

'CaUO2(CO3)3--'	4	-3.00000	'H+'	1.00000	'Ca++'	3.00000	'HCO3-'	1.00000	'UO2++'	500.0000	3.8064	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	4.55	-2.00	490.132	  		
'Ca2UO2(CO3)3'	4	-3.00000	'H+'	2.00000	'Ca++'	3.00000	'HCO3-'	1.00000	'UO2++'	500.0000	0.2864	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	3.50	0.00	530.210	  		
'UO2(CO3)3(5-)'	3	-3.0000	'H+'	1.0000	'UO2+'	3.0000	'HCO3-'	500.0000	23.6245	500.0000	500.0000	500.0000	500.0000	500.0000	500.0000	5.52	-5.00	450.054	  		
'UO2OH(aq)'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'UO2+'	19.3013	18.1622	16.7875	15.4806	14.1398	13.0291	12.0752	11.2215	3.50	0.00	287.035	  		
'UO3-'	3	-2.0000	'H+'	1.0000	'H2O'	1.0000	'UO2+'	39.2086	36.4874	33.3379	30.4561	27.6358	25.4526	23.7599	22.4988	3.72	-1.00	286.027	  		
'HUO2(aq)'	3	-3.0000	'H+'	1.0000	'U+++'	2.0000	'H2O'	24.5907	21.2025	17.6419	14.6967	12.1034	10.2832	8.9451	7.8941	3.50	0.00	271.036	  		
'UO+'	3	-2.0000	'H+'	1.0000	'H2O'	1.0000	'U+++'	14.8680	12.7087	10.3716	8.3670	6.5134	5.1240	4.0213	3.0856	4.12	1.00	254.028	  		
'UO2-'	3	-4.0000	'H+'	1.0000	'U+++'	2.0000	'H2O'	35.8191	31.6845	27.2190	23.4091	19.9373	17.4217	15.5540	14.1652	3.72	-1.00	270.028	  		
'UOH++'	3	-1.0000	'H+'	1.0000	'H2O'	1.0000	'U+++'	7.3800	6.1849	4.8583	3.6934	2.5891	1.7389	1.0486	0.4575	4.28	2.00	255.036	  		
'null' 1 0. '0' 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
'Ag(g)' 0.0000 4 -1.0000 'H+' -0.2500 'O2(g)' 0.5000 'H2O' 1.0000 'Ag+' 55.5420 50.3678 44.4606 39.1093 33.8926 29.8196 500.0000 500.0000 107.8682
'CO2(g)' 0.0000 3 -1.0000 'H2O' 1.0000 'H+' 1.0000 'HCO3-' -7.6765 -7.8136 -8.0527 -8.3574 -8.7692 -9.2165 -9.7202 -10.3393 44.0098
'null' 0. 1 1. '0' 0. 0. 0. 0. 0. 0. 0. 0. 0.
'Calcite' 36.9340 3 -1.0000 'H+' 1.0000 'Ca++' 1.0000 'HCO3-' 2.2257 1.8487 1.3330 0.7743 0.0999 -0.5838 -1.3262 -2.2154 100.0872
#molar vl (cm3/mol) 													8 values of logK			100.0872 is molecular weight of calcite 			
!'Goethite' 20.8200 3 -3.0000 'H+' 1.0000 'Fe+++' 2.0000 'H2O' 1.5252 3.5345 -0.6000 -1.6142 -2.6004 -3.3990 500.0000 500.0000 88.8537
'Goethite' 20.8200 3 -3.0000 'H+' 1.0000 'Fe+++(gt)' 2.0000 'H2O' 1.5252 3.5345 -0.6000 -1.6142 -2.6004 -3.3990 500.0000 500.0000 88.8537
'Dolomite' 64.3650 4 -2.0000 'H+' 1.0000 'Ca++' 1.0000 'Mg++' 2.0000 'HCO3-' 3.4063 2.5135 1.3314 0.0944 -1.3493 -2.7744 -4.2968 -6.1006 184.4014
'Siderite' 29.3780 3 -1.0000 'H+' 1.0000 'Fe++' 1.0000 'HCO3-' 0.2914 -0.1920 -0.8309 -1.4967 -2.2685 -3.0240 -3.8241 -4.7626 115.8562
'Pyrite' 23.9400 5 -1.0000 'H2O' 0.2500 'H+' 0.2500 'SO4--' 1.0000 'Fe++' 1.7500 'HS-' -26.5030 -24.6534 -22.7519 -21.2343 -20.0248 -19.3959 -19.2784 -19.7437 119.9790 #1.000 'OxL1-'
'oxidizedSOM' 108.059  4  -1.0000 'H2O'  1.0000 'Ac-'  2.000 'H+' 1.000 'HCO3-' 500.0000 -30.0 500.0000 500.0000 500.0000 500.0000 500.0000 500.0000 162.089  #1.000 'RedL1-' 1.0000 'Ac-' 
'reducedSOM'  108.059  4  -1.0000 'H2O' 1.0000 'Ac-'   2.000 'H+' 1.000 'HCO3-' 500.0000 -20.00 500.0000 500.0000 500.0000 500.0000 500.0000 500.0000 162.089  
#'SOM' 108.059  3  -1.0000 'H2O'   3.0000 'Ac-'   3.000 'H+' 500.0000 -33. 500.0000 500.0000 500.0000 500.0000 500.0000 500.0000 162.089  #-35.24
'SOM' 108.059  3  -1.0000 'H2O'   1.0000 'Ac-'   1.000 'H+' 500.0000 -13. 500.0000 500.0000 500.0000 500.0000 500.0000 500.0000 162.089  #-35.24
'N-SOM' 108.059  1   1.0000 'NH3(aq)'  500.0000 -7.2 500.0000 500.0000 500.0000 500.0000 500.0000 500.0000 162.089  #-35.24
'Ferrihydrite' 23.990 3 -3.0 'H+' 1.0 'Fe+++' 3.0 'H2O' 500. 4.896 500. 500. 500. 500. 500. 500. 106.869 'pcl-allison et al. (1991)'
!'Ferrihydrite' 23.990 3 -3.0 'H+' 1.0 'Fe+++(fh)' 3.0 'H2O' 500. 4.896 500. 500. 500. 500. 500. 500. 106.869 'pcl-allison et al. (1991)'
'Kaolinite' 99.5200 4 -6.0000 'H+' 2.0000 'Al+++' 2.0000 'SiO2(aq)' 5.0000 'H2O' 9.0182 6.8101 3.8468 0.9541 -2.0187 -4.5022 -6.7083 -8.8022 258.1604
'Mackinawite' 20.450 3 -1.0000 'H+' 1.000 'HS-' 1.0000 'Fe++' 500. -3.5000 500. 500. 500. 500. 500. 500. 85.42000 
'Smectite-high-Fe-Mg' 139.0700 10 -8.0000 'H+' 0.0250 'Ca++' 0.1000 'Na+' 0.2000 'Fe+++' 0.2000 'K+' 0.5000 'Fe++' 1.1500 'Mg++' 1.2500 'Al+++' 3.5000 'SiO2(aq)' 5.0000 'H2O' 20.2414 17.4200 13.4522 9.5336 5.5324 2.2500 -0.6029 -3.2762 404.1991
'Smectite-Ca' 132.51 6 -6.12 'H+' 0.145 'Ca++' 0.26 'Mg++' 1.77 'Al+++' 3.97 'SiO2(aq)' 4.06 'H2O' 3.134 0.984 -1.515 -3.809 -6.096 -8.025 -10.025   -12.025 404.1991 'pcl-apps'
'Ferro-Actinolite' 272.9200 5 -14.0000 'H+' 2.0000 'Ca++' 5.0000 'Fe++' 8.0000 'H2O' 8.0000 'SiO2(aq)' 66.9228 61.2367 53.1713 45.2528 37.3013 30.9517 25.6087 20.7268 812.3665 'pcl-6.26.06'
'Quartz' 22.6880 1 1.0000 'SiO2(aq)' -4.6319 -3.9993 -3.4734 -3.0782 -2.7191 -2.4378 -2.2057 -2.0168 60.0843
'Gypsum' 74.6900 3 1.0000 'Ca++' 1.0000 'SO4--' 2.0000 'H2O' -4.5331 -4.4823 -4.6094 -4.9035 -5.4299 -6.1266 -7.0386 -8.3003 172.1722

# source:  Dipankar -  for GEWASC  SOM ksp 
#  Molar volume from density of 1.5 c/cc and mol wt.-34.64 -33.84
'null' 0. 1 0. '0' 0. 0. 0. 0. 0. 0. 0. 0. 0.
'>XA' 2 1.0 '>X' 1.0 'A(aq)' 500. -4. 500. 500. 500. 500. 500. 500. 0.0 0.0 'pcl'
'null' 1 0. '0' 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
